# time;scaled;deconvolved;regularized;uncertainty(k=1)
5.824000000000000482e-06;-5.544861848488298165e+03;-2.434813539681648763e+03;-2.356781791866555068e+03;7.558124998023439548e+04
5.826000000000000632e-06;-5.107891943975332651e+03;-1.443001896397858218e+03;-2.186414566554611156e+03;7.558127445546298986e+04
5.828000000000000782e-06;-7.205347485637567843e+03;-4.299971374623664815e+03;-3.746872816214996874e+03;7.558158406483830186e+04
5.830000000000000086e-06;-6.593589619319416670e+03;-4.009768480806219031e+03;-4.281805843550215286e+03;7.558215380728166201e+04
5.832000000000000236e-06;-7.467529428345348606e+03;-5.241873456694470406e+03;-4.554668837789621648e+03;7.558231747681312845e+04
5.834000000000000386e-06;-5.632255829390891449e+03;-2.319494802027883452e+03;-2.765256855212885966e+03;7.558306417228447390e+04
5.836000000000000536e-06;-6.156619714806450247e+03;-1.957010466799043797e+03;-1.423998887700241539e+03;7.558347782975053997e+04
5.838000000000000687e-06;-3.360017919138247635e+03;2.499076956000341852e+03;1.807698312960619660e+03;7.558383475410407118e+04
5.839999999999999990e-06;-4.059169766358993002e+03;1.721960551709896208e+03;1.357330103433522027e+03;7.558482250251533696e+04
5.842000000000000140e-06;-5.107891943975332651e+03;1.729323062418034169e+02;3.930910730754849851e+02;7.558516042883160117e+04
5.844000000000000290e-06;-5.457467867585705790e+03;-8.032545988060747959e+02;-7.189208001900515228e+02;7.558590949075149547e+04
5.846000000000000441e-06;-4.933103982170146082e+03;-4.658127308579988153e+02;-1.005734106169447841e+02;7.558628192152974952e+04
5.848000000000000591e-06;-3.622199861846027943e+03;1.065561615727322533e+03;5.759330853154488068e+02;7.558689248335589946e+04
5.850000000000000741e-06;-4.408745689969366140e+03;2.798334602552740762e+02;6.424798114822851858e+02;7.558747141296633345e+04
5.852000000000000044e-06;-3.360017919138247635e+03;1.606171638540578897e+03;1.129661961767689718e+03;7.558783230606321013e+04
5.854000000000000195e-06;-4.845710001267553707e+03;-8.693900050861249156e+02;-1.187126194815950157e+03;7.558839105505574844e+04
5.856000000000000345e-06;-7.292741466540160218e+03;-4.585668247924833850e+03;-3.707544257349571581e+03;7.558894414533011150e+04
5.858000000000000495e-06;-5.894437772098671303e+03;-3.083102833875818305e+03;-3.076299478825842471e+03;7.558942002494128246e+04
5.860000000000000645e-06;-5.370073886683112505e+03;-2.157480174014763179e+03;-2.115786749988482370e+03;7.558992198575219663e+04
5.861999999999999949e-06;-4.933103982170146082e+03;-9.482047219205751389e+02;-1.473914748379006596e+03;7.559031966620370804e+04
5.864000000000000099e-06;-6.855771562027195614e+03;-3.099010823081825492e+03;-2.742484161227626828e+03;7.559050335463767988e+04
5.866000000000000249e-06;-5.632255829390891449e+03;-2.163694367318980767e+03;-2.233108650180255609e+03;7.559074226014276792e+04
5.868000000000000399e-06;-5.195285924877925936e+03;-3.145984515250555887e+03;-3.346793779120718682e+03;7.559119360756955575e+04
5.870000000000000550e-06;-4.933103982170146082e+03;-3.822454274582167727e+03;-3.203267631594370869e+03;7.559122848986957979e+04
5.872000000000000700e-06;-3.447411900040840919e+03;-2.050431700928408645e+03;-2.649023864598594628e+03;7.559117927499212965e+04
5.874000000000000003e-06;-4.758316020364960423e+03;-2.925424935527214984e+03;-2.348583917233791908e+03;7.559130917061917717e+04
5.876000000000000153e-06;-3.709593842748620318e+03;-1.011062954714427178e+03;-1.890131330043727075e+03;7.559141805527597899e+04
5.878000000000000304e-06;-6.506195638416823385e+03;-4.659754859164971094e+03;-4.388672661420766417e+03;7.559141921416914556e+04
5.880000000000000454e-06;-7.467529428345348606e+03;-6.257688865726279801e+03;-5.895519493915459861e+03;7.559133651503524743e+04
