Frequenzen /MHz, Realteil V/Pa,Imagteil / (V/Pa) , Var (k=1) real / (V/Pa)^2, var k=1 imag / (V/Pa)^2, korrelation / (V/Pa)^2, Amplitude |M| / dB re 1V/Pa, Amplitude M / (V/Pa) , uns (k=1) / V/Pa, phase arg(M) / rad, uns k=1 /rad, korrelation [-1...1] 
9.590000e+01, 1.049000e-09, -4.634000e-10, 7.751260e-19, 7.551420e-19, 1.664530e-21, -1.788103e+02, 1.146796e-09, 8.778567e-10, -4.159755e-01, 7.600052e-01, 1.111926e-02 
9.600000e+01, 9.336000e-10, -4.207000e-10, 8.055180e-19, 7.638430e-19, 1.499240e-20, -1.797939e+02, 1.024010e-09, 8.872726e-10, -4.233704e-01, 8.636327e-01, 3.255010e-02 
9.610000e+01, 9.659000e-10, -2.835000e-10, 9.390430e-19, 9.235930e-19, 5.589270e-21, -1.799425e+02, 1.006645e-09, 9.668489e-10, -2.854908e-01, 9.568852e-01, 9.532459e-03 
9.620000e+01, 1.137000e-09, -5.547000e-10, 7.906620e-19, 8.966040e-19, 1.242470e-20, -1.779575e+02, 1.265093e-09, 8.951185e-10, -4.538908e-01, 7.440487e-01, -4.047301e-02 
9.630000e+01, 1.026000e-09, -4.812000e-10, 9.585390e-19, 9.199480e-19, 1.328070e-20, -1.789136e+02, 1.133238e-09, 9.702420e-10, -4.385463e-01, 8.542317e-01, 2.483657e-02 
9.640000e+01, 1.072000e-09, -5.023000e-10, 8.331100e-19, 8.731010e-19, 5.397830e-21, -1.785341e+02, 1.183845e-09, 9.144187e-10, -4.381836e-01, 7.879108e-01, -1.396422e-02 
9.650000e+01, 9.295000e-10, -5.077000e-10, 8.444450e-19, 8.138910e-19, -7.223970e-21, -1.795011e+02, 1.059117e-09, 9.184238e-10, -4.999269e-01, 8.522959e-01, 1.079548e-02 
9.660000e+01, 9.824000e-10, -4.423000e-10, 8.432110e-19, 8.201830e-19, -2.874110e-20, -1.793527e+02, 1.077376e-09, 9.278189e-10, -4.230401e-01, 8.315104e-01, -1.255163e-02 
9.670000e+01, 1.001000e-09, -4.961000e-10, 9.947140e-19, 9.124570e-19, -4.038480e-20, -1.790374e+02, 1.117191e-09, 1.005301e-09, -4.601249e-01, 8.475348e-01, 8.688333e-03 
9.680000e+01, 9.784000e-10, -4.552000e-10, 7.838970e-19, 8.140430e-19, 6.436760e-21, -1.793387e+02, 1.079108e-09, 8.856283e-10, -4.354627e-01, 8.358749e-01, -9.243049e-03 
9.690000e+01, 9.642000e-10, -4.120000e-10, 7.101010e-19, 7.239080e-19, -5.952330e-21, -1.795883e+02, 1.048535e-09, 8.464834e-10, -4.038148e-01, 8.078308e-01, -1.269609e-02 
9.700000e+01, 9.756000e-10, -3.778000e-10, 8.466020e-19, 8.117560e-19, 3.294720e-20, -1.796077e+02, 1.046197e-09, 9.054656e-10, -3.694659e-01, 8.752568e-01, 4.352598e-02 
9.710000e+01, 9.660000e-10, -3.869000e-10, 9.712600e-19, 9.560180e-19, -4.735870e-20, -1.796543e+02, 1.040600e-09, 1.000922e-09, -3.809525e-01, 9.244616e-01, -3.012239e-02 
9.720000e+01, 8.935000e-10, -3.000000e-10, 8.731860e-19, 8.205730e-19, -1.293590e-20, -1.805142e+02, 9.425191e-10, 9.357683e-10, -3.239314e-01, 9.596485e-01, 6.569988e-03 
9.730000e+01, 1.157000e-09, -3.313000e-10, 8.100460e-19, 8.197490e-19, 2.355170e-20, -1.783911e+02, 1.203499e-09, 8.934851e-10, -2.788817e-01, 7.576702e-01, 2.137445e-02 
9.740000e+01, 9.510000e-10, -4.964000e-10, 7.785750e-19, 7.657340e-19, -1.234920e-20, -1.793899e+02, 1.072760e-09, 8.865422e-10, -4.810741e-01, 8.117697e-01, -2.322764e-03 
9.750000e+01, 8.750000e-10, -3.092000e-10, 8.917450e-19, 9.086500e-19, -1.164830e-20, -1.806488e+02, 9.280246e-10, 9.491786e-10, -3.396752e-01, 1.021951e+00, -1.596623e-02 
9.760000e+01, 1.000000e-09, -3.722000e-10, 8.627370e-19, 8.482570e-19, 4.468980e-20, -1.794365e+02, 1.067021e-09, 9.120065e-10, -3.563136e-01, 8.787806e-01, 4.507664e-02 
9.770000e+01, 9.434000e-10, -3.663000e-10, 8.809710e-19, 9.373920e-19, 4.342760e-21, -1.798962e+02, 1.012017e-09, 9.409740e-10, -3.703592e-01, 9.544139e-01, -1.741949e-02 
9.780000e+01, 9.757000e-10, -4.758000e-10, 7.857250e-19, 8.049750e-19, 1.085770e-20, -1.792872e+02, 1.085530e-09, 8.836674e-10, -4.537188e-01, 8.290018e-01, -1.129251e-03 
9.790000e+01, 8.802000e-10, -4.548000e-10, 8.691500e-19, 8.885860e-19, 5.532850e-21, -1.800807e+02, 9.907548e-10, 9.320583e-10, -4.769188e-01, 9.516680e-01, -5.376973e-03 
9.800000e+01, 9.506000e-10, -3.890000e-10, 9.837990e-19, 9.360950e-19, -6.786640e-21, -1.797676e+02, 1.027113e-09, 9.908149e-10, -3.884252e-01, 9.430284e-01, 1.238033e-02 
9.810000e+01, 9.752000e-10, -6.472000e-10, 8.554850e-19, 8.236860e-19, 1.435900e-20, -1.786332e+02, 1.170420e-09, 9.124311e-10, -5.859173e-01, 7.861543e-01, 2.409459e-02 
9.820000e+01, 7.393000e-10, -4.488000e-10, 1.005990e-18, 9.923120e-19, -5.221420e-21, -1.812611e+02, 8.648618e-10, 1.003464e-09, -5.455950e-01, 1.151250e+00, 3.661302e-03 
9.830000e+01, 9.176000e-10, -4.289000e-10, 8.057710e-19, 8.262890e-19, 2.931650e-22, -1.798888e+02, 1.012889e-09, 8.995694e-10, -4.372415e-01, 8.955593e-01, -9.415170e-03 
9.840000e+01, 9.570000e-10, -4.384000e-10, 8.481940e-19, 7.510260e-19, 1.187240e-20, -1.795544e+02, 1.052636e-09, 9.068347e-10, -4.295680e-01, 8.373288e-01, 5.573144e-02 
9.850000e+01, 1.007000e-09, -4.624000e-10, 9.162670e-19, 8.775320e-19, 5.388410e-20, -1.791085e+02, 1.108090e-09, 9.320158e-10, -4.304664e-01, 8.680208e-01, 5.556019e-02 
9.860000e+01, 9.070000e-10, -5.191000e-10, 8.209530e-19, 8.220010e-19, 5.385970e-21, -1.796173e+02, 1.045042e-09, 9.036413e-10, -5.198226e-01, 8.698765e-01, 2.771069e-03 
9.870000e+01, 8.359000e-10, -4.498000e-10, 9.841660e-19, 8.673900e-19, -4.603380e-21, -1.804525e+02, 9.492359e-10, 9.807074e-10, -4.936631e-01, 9.937210e-01, 4.993305e-02 
9.880000e+01, 8.630000e-10, -3.555000e-10, 9.524460e-19, 9.431700e-19, -6.744280e-20, -1.805991e+02, 9.333538e-10, 9.993015e-10, -3.907527e-01, 1.014736e+00, -4.713187e-02 
9.890000e+01, 8.746000e-10, -3.548000e-10, 7.991260e-19, 8.218380e-19, -8.814270e-21, -1.805022e+02, 9.438264e-10, 8.991531e-10, -3.853857e-01, 9.550284e-01, -1.756333e-02 
9.900000e+01, 8.580000e-10, -3.261000e-10, 7.678350e-19, 7.577290e-19, -4.043520e-20, -1.807443e+02, 9.178808e-10, 8.907392e-10, -3.632081e-01, 9.322085e-01, -3.525678e-02 
9.910000e+01, 9.046000e-10, -3.359000e-10, 8.440440e-19, 8.466040e-19, 2.452490e-21, -1.803099e+02, 9.649508e-10, 9.180161e-10, -3.555443e-01, 9.542578e-01, 1.209873e-03 
9.920000e+01, 8.205000e-10, -3.286000e-10, 9.169700e-19, 9.439630e-19, 5.754840e-20, -1.810724e+02, 8.838542e-10, 9.386040e-10, -3.809266e-01, 1.120012e+00, 3.478823e-02 
9.930000e+01, 8.062000e-10, -2.794000e-10, 8.293400e-19, 8.091310e-19, -5.911140e-23, -1.813786e+02, 8.532425e-10, 9.095106e-10, -3.336106e-01, 1.055621e+00, 7.576064e-03 
9.940000e+01, 8.985000e-10, -2.319000e-10, 8.211230e-19, 8.404950e-19, -1.018130e-20, -1.806496e+02, 9.279439e-10, 9.095384e-10, -2.525846e-01, 9.843611e-01, -1.636633e-02 
9.950000e+01, 9.220000e-10, -3.560000e-10, 9.101060e-19, 8.842590e-19, 2.383340e-20, -1.801019e+02, 9.883420e-10, 9.437878e-10, -3.684814e-01, 9.618070e-01, 2.935273e-02 
9.960000e+01, 8.259000e-10, -4.325000e-10, 9.205930e-19, 8.887990e-19, -1.152170e-20, -1.806090e+02, 9.322913e-10, 9.608437e-10, -4.824047e-01, 1.009735e+00, 7.190586e-03 
9.970000e+01, 7.457000e-10, -3.756000e-10, 8.805910e-19, 8.576080e-19, 1.688100e-20, -1.815668e+02, 8.349514e-10, 9.286420e-10, -4.665935e-01, 1.120849e+00, 2.218745e-02 
9.980000e+01, 8.685000e-10, -3.474000e-10, 8.886810e-19, 8.678610e-19, -1.171910e-20, -1.805800e+02, 9.354031e-10, 9.454583e-10, -3.805064e-01, 9.929300e-01, -1.488312e-03 
9.990000e+01, 8.991000e-10, -4.128000e-10, 8.789980e-19, 8.798220e-19, 4.908280e-21, -1.800931e+02, 9.893355e-10, 9.356383e-10, -4.304170e-01, 9.500257e-01, 3.282675e-03 
1.000000e+02, 7.611000e-10, -5.485000e-10, 9.412590e-19, 1.010120e-18, -3.456440e-21, -1.805546e+02, 9.381500e-10, 9.839088e-10, -6.244625e-01, 1.056991e+00, -3.459786e-02 
