Frequenzen /MHz, Realteil V/Pa,Imagteil / (V/Pa) , Var (k=1) real / (V/Pa)^2, var k=1 imag / (V/Pa)^2, korrelation / (V/Pa)^2, Amplitude |M| / dB re 1V/Pa, Amplitude M / (V/Pa) , uns (k=1) / V/Pa, phase arg(M) / rad, uns k=1 /rad, korrelation [-1...1] 
4.790000e+01, 5.365041e-09, -2.245083e-09, 2.350486e-19, 2.376610e-19, -6.149363e-21, -1.647077e+02, 5.815846e-09, 4.897117e-10, -3.963226e-01, 8.297828e-02, -2.220173e-02 
4.800000e+01, 5.089637e-09, -2.344164e-09, 2.405914e-19, 2.470764e-19, 3.371656e-21, -1.650308e+02, 5.603527e-09, 4.890440e-10, -4.316139e-01, 8.896210e-02, -1.118117e-03 
4.810000e+01, 4.943181e-09, -2.324669e-09, 2.438840e-19, 2.310745e-19, 5.581654e-22, -1.652521e+02, 5.462520e-09, 4.910542e-10, -4.395885e-01, 8.852212e-02, 2.227414e-02 
4.820000e+01, 4.979513e-09, -2.605494e-09, 2.402858e-19, 2.477530e-19, 1.730419e-21, -1.650053e+02, 5.619978e-09, 4.903765e-10, -4.820684e-01, 8.853482e-02, -8.528128e-03 
4.830000e+01, 5.397733e-09, -2.419025e-09, 2.935803e-19, 2.502029e-19, 1.262873e-20, -1.645609e+02, 5.914998e-09, 5.262122e-10, -4.213192e-01, 8.733868e-02, 9.046627e-02 
4.840000e+01, 5.284594e-09, -2.453726e-09, 2.596147e-19, 2.413653e-19, -4.993217e-21, -1.646919e+02, 5.826466e-09, 5.100908e-10, -4.346958e-01, 8.421931e-02, 1.497635e-02 
4.850000e+01, 4.809222e-09, -2.277342e-09, 2.265522e-19, 2.265700e-19, -3.087412e-21, -1.654798e+02, 5.321175e-09, 4.784808e-10, -4.422535e-01, 8.897936e-02, -8.666081e-03 
4.860000e+01, 5.004317e-09, -2.270957e-09, 2.611299e-19, 2.383911e-19, 7.803015e-21, -1.651999e+02, 5.495492e-09, 5.013723e-10, -4.260092e-01, 9.064581e-02, 5.483268e-02 
4.870000e+01, 5.136758e-09, -2.377012e-09, 2.386429e-19, 2.351138e-19, 3.947802e-22, -1.649436e+02, 5.660077e-09, 4.875649e-10, -4.334024e-01, 8.583568e-02, 6.757021e-03 
4.880000e+01, 4.661112e-09, -2.443818e-09, 2.364232e-19, 2.353756e-19, -4.388889e-21, -1.655755e+02, 5.262909e-09, 4.897011e-10, -4.828976e-01, 9.151879e-02, -8.756678e-03 
4.890000e+01, 5.095823e-09, -2.565244e-09, 2.330971e-19, 2.363869e-19, 2.429150e-21, -1.648748e+02, 5.705076e-09, 4.814676e-10, -4.663650e-01, 8.545323e-02, 5.352800e-04 
4.900000e+01, 5.219713e-09, -2.363975e-09, 2.653418e-19, 2.675613e-19, -2.649739e-21, -1.648368e+02, 5.730077e-09, 5.174081e-10, -4.252577e-01, 8.987103e-02, -9.689929e-03 
4.910000e+01, 5.390575e-09, -2.356910e-09, 2.654454e-19, 2.832596e-19, -1.217399e-20, -1.646076e+02, 5.883309e-09, 5.265373e-10, -4.121821e-01, 8.855928e-02, -5.396742e-02 
4.920000e+01, 4.877689e-09, -2.702395e-09, 2.469712e-19, 2.484747e-19, 1.724084e-21, -1.650731e+02, 5.576270e-09, 4.958453e-10, -5.059334e-01, 8.959091e-02, 1.117789e-03 
4.930000e+01, 4.803255e-09, -2.442948e-09, 2.478449e-19, 2.384824e-19, 3.363277e-21, -1.653701e+02, 5.388808e-09, 4.931559e-10, -4.705060e-01, 9.150013e-02, 2.370438e-02 
4.940000e+01, 4.698944e-09, -2.607503e-09, 2.343774e-19, 2.567943e-19, -1.002327e-20, -1.653942e+02, 5.373932e-09, 4.981568e-10, -5.066070e-01, 9.173208e-02, -6.032625e-02 
4.950000e+01, 5.163024e-09, -2.584832e-09, 2.433914e-19, 2.527920e-19, 4.184304e-21, -1.647706e+02, 5.773922e-09, 4.918591e-10, -4.641619e-01, 8.733060e-02, -5.064212e-03 
4.960000e+01, 4.951303e-09, -2.464357e-09, 2.345762e-19, 2.512216e-19, 5.666170e-21, -1.651444e+02, 5.530683e-09, 4.830740e-10, -4.618211e-01, 9.084436e-02, -1.328175e-02 
4.970000e+01, 5.007362e-09, -2.573201e-09, 2.328105e-19, 2.424121e-19, -2.628762e-21, -1.649901e+02, 5.629835e-09, 4.867789e-10, -4.746927e-01, 8.670378e-02, -2.286831e-02 
4.980000e+01, 4.912568e-09, -2.656967e-09, 2.410937e-19, 2.531689e-19, 2.956739e-21, -1.650595e+02, 5.585051e-09, 4.912759e-10, -4.957919e-01, 9.004432e-02, -1.390093e-02 
4.990000e+01, 4.856443e-09, -2.615624e-09, 2.368083e-19, 2.456010e-19, -7.221258e-21, -1.651675e+02, 5.516025e-09, 4.947877e-10, -4.940397e-01, 8.836736e-02, -3.169714e-02 
5.000000e+01, 5.012629e-09, -2.408352e-09, 2.534735e-19, 2.290798e-19, -5.757362e-21, -1.650967e+02, 5.561170e-09, 5.033819e-10, -4.478912e-01, 8.608019e-02, 2.458473e-02 
5.010000e+01, 4.644994e-09, -2.555489e-09, 2.253939e-19, 2.232600e-19, -7.442019e-21, -1.655119e+02, 5.301556e-09, 4.808161e-10, -5.029659e-01, 8.796222e-02, -1.374758e-02 
5.020000e+01, 4.735192e-09, -2.836102e-09, 2.267440e-19, 2.501143e-19, 3.333226e-21, -1.651619e+02, 5.519558e-09, 4.795577e-10, -5.396407e-01, 9.002043e-02, -3.663220e-02 
5.030000e+01, 4.704709e-09, -2.662735e-09, 2.408884e-19, 2.514981e-19, -2.200931e-20, -1.653425e+02, 5.405964e-09, 5.121831e-10, -5.150233e-01, 8.872432e-02, -6.463265e-02 
5.040000e+01, 4.703544e-09, -2.530659e-09, 2.302363e-19, 2.667663e-19, -2.345735e-20, -1.654474e+02, 5.341120e-09, 5.079489e-10, -4.936086e-01, 9.152885e-02, -1.134322e-01 
5.050000e+01, 4.703151e-09, -2.340626e-09, 2.467327e-19, 2.315054e-19, 6.750002e-21, -1.655912e+02, 5.253395e-09, 4.881855e-10, -4.617834e-01, 9.323670e-02, 4.242242e-02 
5.060000e+01, 4.804722e-09, -2.572893e-09, 2.390730e-19, 2.333444e-19, 8.834608e-22, -1.652717e+02, 5.450241e-09, 4.868892e-10, -4.916369e-01, 8.901172e-02, 1.216605e-02 
5.070000e+01, 4.355903e-09, -2.633357e-09, 2.185053e-19, 2.252129e-19, 1.352764e-21, -1.658656e+02, 5.090035e-09, 4.680842e-10, -5.437577e-01, 9.311057e-02, -1.055298e-02 
